Time,MeanFitness,MedianFitness,MeanAge,MedianAge,MeanGen,MedianGen,MeanChilds,MedianChilds,MeanFoodEaten,MedianFoodEaten,MeanPoisonEaten,MedianPoisonEaten,MeanMaxVel_MaxHP,MedianMaxVel_MaxHP,MeanFoodAttraction,MedianFoodAttraction,MeanPoisonAttraction,MedianPoisonAttraction,MeanFoodDistance,MedianFoodDistance,MeanPoisonDistance,MedianPoisonDistance,MeanMaxSteerForce,MedianMaxSteerForce,MeanDirAngleMult,MedianDirAngleMult
260191,2.672824675765526,2.585923432741193,8.100748251748255,6.252999999999991,0.5804195804195804,0.0,0.18181818181818182,0.0,0.8881118881118881,0.0,0.7972027972027972,0.0,0.45926612176372267,0.4444304854733798,0.4915624445249673,0.5059856158314199,0.5287740080727107,0.4933734117524895,0.5213289663326921,0.5834771324471559,0.49913744467142007,0.5109900593155433,0.5090337311792322,0.5162029292450825,0.5084825424695831,0.46884210812575633
280195,2.7641660502160565,2.676004484301174,8.392359477124188,6.686999999999995,0.5555555555555556,0.0,0.1895424836601307,0.0,1.026143790849673,0.0,0.803921568627451,0.0,0.44526867529593844,0.40819149812229305,0.4967984422434803,0.5338091957381235,0.5294122805482735,0.4933734117524895,0.5194269600211598,0.5816108734125772,0.492014330157359,0.5109239119070043,0.5103608254011465,0.5162029292450825,0.5124285281978512,0.4691902434563163
300219,2.780148184211311,2.688769403062932,8.445673076923084,7.027999999999994,0.5512820512820513,0.0,0.1858974358974359,0.0,1.0320512820512822,0.0,0.7884615384615384,0.0,0.44451680786824566,0.4085128559070508,0.4991434104662645,0.5353345946289835,0.5256197672579492,0.4845913177850508,0.5142814910112522,0.5726849450421412,0.49932280843035953,0.5110594677495109,0.5119555927383431,0.5162029292450825,0.5130029315459214,0.47285036687087684
320227,2.7353917328172948,2.6563132345414373,8.263384615384622,6.614999999999997,0.5207100591715976,0.0,0.1834319526627219,0.0,0.9704142011834319,0.0,0.7928994082840237,0.0,0.45120347105174236,0.4088342136918085,0.4899813725797243,0.49174966578804413,0.5311624750701696,0.4933734117524895,0.5173760607015877,0.563759016671705,0.5105207025972325,0.5140415798087902,0.49328168078402246,0.49691433122872963,0.5071850941816287,0.4691902434563163
340256,2.796026402217654,2.6830949104298134,8.463735632183916,7.027999999999994,0.5114942528735632,0.0,0.1896551724137931,0.0,1.0689655172413792,0.0,0.7701149425287356,0.0,0.45217646493786945,0.41254392049719,0.4966275869530805,0.5353345946289835,0.5265788695815271,0.4845913177850508,0.514711916468545,0.5558759110395658,0.5078121676179632,0.512567352922467,0.49296606809508864,0.49691433122872963,0.5138430004300233,0.48693362247480027
360288,2.8176053120623163,2.6830949104298134,8.57322727272728,7.027999999999994,0.5113636363636364,0.0,0.19886363636363635,0.0,1.1420454545454546,0.0,0.7727272727272727,0.0,0.45152377336923794,0.41254392049719,0.49505419010326546,0.5353345946289835,0.5284818930699937,0.487070729693296,0.517852925356543,0.5610543231998758,0.5115588340108115,0.5140237047351228,0.49086871243585556,0.48970750824629383,0.5084886802368321,0.47285036687087684
380292,2.890770154795556,2.698235355110314,8.87947222222223,7.2344999999999935,0.5388888888888889,0.0,0.20555555555555555,0.0,1.3611111111111112,0.0,0.7888888888888889,0.0,0.44885080204138333,0.4085128559070508,0.49774541758581486,0.546002521542668,0.5263258067426058,0.4863083878492586,0.5249670357227728,0.5816108734125772,0.5206062705483472,0.5321551642512901,0.4861857558521789,0.47130091388689255,0.49863381267907,0.4680287179559206
400323,2.890770154795556,2.698235355110314,8.87947222222223,7.2344999999999935,0.5388888888888889,0.0,0.20555555555555555,0.0,1.3611111111111112,0.0,0.7888888888888889,0.0,0.44885080204138333,0.4085128559070508,0.49774541758581486,0.546002521542668,0.5263258067426058,0.4863083878492586,0.5249670357227728,0.5816108734125772,0.5206062705483472,0.5321551642512901,0.4861857558521789,0.47130091388689255,0.49863381267907,0.4680287179559206
420331,2.940144998045309,2.709144920738108,9.096440217391311,7.322499999999993,0.5652173913043478,0.0,0.21739130434782608,0.0,1.516304347826087,0.0,0.8043478260869565,0.0,0.4454247243846792,0.4072416762848335,0.5020033077761417,0.5528118176794583,0.5252617397746953,0.4863083878492586,0.5272113464206412,0.5816108734125772,0.5282138575711922,0.5471226632055243,0.47935969495509945,0.4507910613563647,0.49224411315428834,0.46514038005860453
440351,2.973843783466195,2.764959312539697,9.126994974874377,7.336999999999992,0.5979899497487438,0.0,0.20603015075376885,0.0,1.5778894472361809,0.0,0.8040201005025126,0.0,0.4487646603594294,0.40819149812229305,0.5072749477797419,0.5554875804228536,0.5253842180958651,0.4863083878492586,0.525447514338852,0.5816108734125772,0.5325017630277346,0.5589507825757939,0.4792369798960506,0.4534332582511754,0.485067699299682,0.4607948230613055
460383,3.0053631404305747,2.7695649511366724,9.24866336633664,7.383999999999995,0.594059405940594,0.0,0.21782178217821782,0.0,1.6287128712871286,0.0,0.7970297029702971,0.0,0.4449831631146276,0.39989474794319624,0.5104292545346649,0.567194452084234,0.5186912253961264,0.4832996230839581,0.527861638669106,0.5816108734125772,0.5337269975384265,0.5661832302415557,0.4841896592198044,0.47130091388689255,0.4856189859478678,0.46193012769621483
480394,3.102953013635281,2.8480694120554784,9.65760000000001,7.6705000000000005,0.6428571428571429,0.0,0.2523809523809524,0.0,1.8476190476190477,0.0,0.7857142857142857,0.0,0.44072140791308406,0.3823935585359509,0.5150270110247681,0.5767909381920575,0.5033064678504535,0.4710930617520867,0.5294121027427856,0.5610543231998758,0.524859294893965,0.5471226632055243,0.49036232144024194,0.4973990396318717,0.48458544748457005,0.46027164399679615
500413,3.151572156050629,2.884667279166504,9.903401869158888,7.855499999999996,0.6962616822429907,0.0,0.24766355140186916,0.0,1.939252336448598,0.0,0.7757009345794392,0.0,0.4353642938642805,0.37935205474168215,0.5191864097051304,0.5793324551473353,0.49537337941521326,0.46630163605015507,0.5333861033807781,0.5816108734125772,0.5272715387150918,0.5531177055270508,0.4970831718444946,0.5150339447172303,0.4858387047401383,0.46193012769621483
520439,3.091171324198727,2.815041872084013,9.672552631578954,7.407499999999999,0.6578947368421053,0.0,0.23684210526315788,0.0,1.837719298245614,0.0,0.7719298245614035,0.0,0.4424252724251602,0.3823935585359509,0.5210828982917137,0.5793324551473353,0.5023252368100665,0.4710930617520867,0.522461911148266,0.5427519266292654,0.5280038115421218,0.5531177055270508,0.48973484501311687,0.49691433122872963,0.48822601264827437,0.46193012769621483
540444,3.0440617156734295,2.815041872084013,9.50736991869919,7.407499999999999,0.6178861788617886,0.0,0.23577235772357724,0.0,1.7317073170731707,0.0,0.7682926829268293,0.0,0.4440678734830942,0.39989474794319624,0.5161487041644303,0.5767909381920575,0.5018965522455131,0.4710930617520867,0.5245899340243487,0.5558759110395658,0.5266922121219527,0.5512135794767,0.4842016526064103,0.47160877872749835,0.4876494123263558,0.46027164399679615
560450,3.0407984952541876,2.858567081829479,9.478674418604658,7.535500000000001,0.5968992248062015,0.0,0.22868217054263565,0.0,1.693798449612403,0.0,0.7674418604651163,0.0,0.4423837151124517,0.39989474794319624,0.5139678584963023,0.5724175786185368,0.4974045708197111,0.46630163605015507,0.5227556185130325,0.5427519266292654,0.5234785461317978,0.5471226632055243,0.480928394491814,0.47160877872749835,0.4864990755155847,0.459123768100178
580451,3.0600816013224272,2.8682747427678543,9.58728517110267,7.6530000000000005,0.5893536121673004,0.0,0.22813688212927757,0.0,1.7642585551330798,0.0,0.779467680608365,0.0,0.43867996323293856,0.39349764143901855,0.5174259504689038,0.5742494212367796,0.494953929787629,0.4653495402536322,0.5254047768498475,0.5583496297280466,0.5250195063093521,0.5472846284783076,0.4790616729251347,0.4792399010942969,0.485594546378727,0.4584990712680692
600483,3.082069437054079,2.8694944698092626,9.68639473684211,7.6705000000000005,0.5939849624060151,0.0,0.23684210526315788,0.0,1.8233082706766917,0.0,0.7706766917293233,0.0,0.44006846873393685,0.3906618269170531,0.5197471534942957,0.5767909381920575,0.4958461327544973,0.4649654123705067,0.5234761714347927,0.5558759110395658,0.525756116642922,0.5512135794767,0.4818359717207269,0.48198556915338575,0.48959671467355037,0.46027164399679615
620516,3.0603153883731955,2.8694944698092626,9.557314285714291,7.535500000000001,0.5857142857142857,0.0,0.22857142857142856,0.0,1.7714285714285714,0.0,0.7571428571428571,0.0,0.44869288314565003,0.40241309024846894,0.5188151881472761,0.5767909381920575,0.4983636456866831,0.4682716550059102,0.5264476473489134,0.5726849450421412,0.5237646213224278,0.5512135794767,0.4870059345151174,0.4842990908986496,0.49917796858198377,0.47285036687087684
640519,3.0840274444641684,2.870714196850671,9.652045936395764,7.6530000000000005,0.5830388692579506,0.0,0.22968197879858657,0.0,1.8374558303886925,0.0,0.7597173144876325,0.0,0.44754808941154517,0.39349764143901855,0.519973579118823,0.5793324551473353,0.49769226666582933,0.46725373184667796,0.5288982329986212,0.5816108734125772,0.5241064233545304,0.5472846284783076,0.4871316446872441,0.4844224209358866,0.4996683385040871,0.4691902434563163
660540,3.119004585363497,2.9463536787018643,9.789742160278752,7.743999999999995,0.5958188153310104,0.0,0.23693379790940766,0.0,1.9024390243902438,0.0,0.7491289198606271,0.0,0.446777922262524,0.3903284220408847,0.5250204897265763,0.5793324551473353,0.494772548429419,0.46458128448738123,0.5304469104178785,0.563759016671705,0.5276341596082569,0.5551425304750924,0.4859458391610265,0.48417576086141256,0.5033267166350907,0.47651049028543735
680542,3.179929772160884,2.9947450619386817,10.091921768707488,7.973999999999995,0.5986394557823129,0.0,0.24489795918367346,0.0,2.078231292517007,0.0,0.7448979591836735,0.0,0.4449033792515315,0.3903284220408847,0.5312706669669149,0.5793324551473353,0.4906193526663644,0.4610886787589775,0.5349044135786206,0.5726849450421412,0.5302226572340305,0.5570466565254432,0.4871112142996738,0.4865248418307015,0.5007524125041182,0.4680287179559206
700558,3.2050430465636257,2.996164214458212,10.21233444816054,7.966999999999995,0.5986622073578596,0.0,0.25752508361204013,0.0,2.1672240802675584,0.0,0.745819397993311,0.0,0.4455899492879455,0.3903284220408847,0.5329604349758569,0.5793324551473353,0.48853981555729636,0.46018158126049746,0.5348278438237476,0.563759016671705,0.5282199820020477,0.5472846284783076,0.48731244466264895,0.4886272627255164,0.4986841239978195,0.4630654323311242
720584,3.2213817048070994,2.9463536787018643,10.296610223642176,7.688000000000001,0.6166134185303515,0.0,0.25559105431309903,0.0,2.2492012779552715,0.0,0.7571884984025559,0.0,0.44520771752207344,0.3903284220408847,0.5346656272949918,0.5793324551473353,0.49060506578000923,0.4619957762574576,0.5465495908284443,0.5834771324471559,0.524381781547267,0.5388545183296661,0.48283482725019067,0.4844224209358866,0.49400423854231074,0.4584990712680692
740598,3.2318104535024723,2.9933259094191516,10.320984423676018,7.966999999999995,0.6043613707165109,0.0,0.2554517133956386,0.0,2.236760124610592,0.0,0.7507788161993769,0.0,0.44387438448290756,0.3903284220408847,0.5359747055493718,0.5793324551473353,0.48661563210934067,0.4581306659810084,0.5467178179052709,0.581757250819279,0.5251509780986523,0.5347879554234254,0.4829907654215463,0.4844224209358866,0.4931061427386362,0.4584990712680692
760603,3.258583949258836,2.9988331063932203,10.414987767584103,8.107000000000003,0.6024464831804281,0.0,0.2599388379204893,0.0,2.293577981651376,0.0,0.7431192660550459,0.0,0.4447118901866098,0.39349764143901855,0.5411184322263884,0.5793324551473353,0.48141693833861354,0.4478027902213477,0.5484645548868866,0.5834771324471559,0.5259721551421569,0.5388545183296661,0.4809487395686575,0.4844224209358866,0.48944510481291115,0.4584990712680692
780622,3.2351804394130963,2.9933259094191516,10.298685459940657,7.966999999999995,0.5934718100890207,0.0,0.2551928783382789,0.0,2.27893175074184,0.0,0.7596439169139466,0.0,0.4459818471663476,0.39816911975445557,0.54320919165509,0.5793324551473353,0.482962937814533,0.45056580105709354,0.5458038923224653,0.5828765147486217,0.5243658606784383,0.5347879554234254,0.48043321879980777,0.4844224209358866,0.48496428026659294,0.4584990712680692
